,Gender,loan_amount,income,Credit_Score,age,Region,Status
699,2,416500,4200.0,713,2,0,1
700,2,316500,21780.0,520,2,0,1
701,2,466500,7380.0,682,4,0,1
702,2,416500,4080.0,593,0,3,1
703,2,166500,4140.0,716,4,0,1
704,2,226500,4260.0,830,0,3,1
705,2,426500,0.0,823,1,3,1
706,2,136500,2340.0,504,0,0,1
707,2,266500,3600.0,562,2,0,1
708,2,306500,4080.0,760,3,0,1
709,2,216500,2880.0,619,0,3,1
710,2,656500,9000.0,738,4,0,1
711,2,346500,6720.0,779,2,0,1
712,2,1006500,11520.0,822,2,3,1
713,2,316500,2520.0,573,2,0,1
714,2,486500,9000.0,622,0,0,1
715,2,326500,9360.0,556,4,0,1
716,2,296500,7380.0,572,2,2,1
717,2,486500,15120.0,843,2,0,1
718,2,586500,5940.0,522,1,0,1
719,2,306500,4560.0,763,4,3,1
720,2,406500,6900.0,761,1,3,1
721,2,166500,3840.0,893,3,0,1
722,2,86500,1860.0,824,5,0,1
723,2,616500,6960.0,762,0,3,1
724,2,176500,2820.0,594,4,0,1
725,2,276500,3660.0,693,6,0,1
726,2,626500,51480.0,694,2,3,1
727,2,796500,26160.0,565,6,0,1
728,2,306500,3360.0,752,2,0,1
729,2,626500,7680.0,647,0,2,1
730,2,286500,5460.0,610,2,0,1
731,2,156500,2580.0,776,4,2,1
732,2,506500,10440.0,502,0,3,1
733,2,766500,14580.0,854,6,1,1
734,2,86500,3480.0,748,1,3,1
735,2,186500,3840.0,650,2,0,1
736,2,166500,3000.0,672,3,0,1
737,2,406500,5220.0,798,0,3,1
738,2,236500,4020.0,873,2,3,1
739,2,526500,4500.0,535,3,0,1
740,2,486500,5760.0,506,0,0,1
741,2,456500,6360.0,847,0,0,1
742,2,466500,5640.0,647,2,0,1
743,2,586500,9180.0,666,4,0,1
744,2,246500,4320.0,898,1,0,1
745,2,306500,4380.0,507,1,3,1
746,2,186500,3480.0,799,0,0,1
747,2,206500,6480.0,543,1,0,1
748,2,726500,10500.0,564,2,0,1
749,2,176500,2820.0,753,2,0,1
750,2,516500,9540.0,898,2,0,1
751,2,486500,12360.0,607,2,3,1
752,2,376500,0.0,855,1,0,1
753,2,216500,4080.0,556,1,3,1
754,2,426500,6000.0,556,2,0,1
755,2,296500,8220.0,819,0,0,1
756,2,356500,17460.0,625,2,0,1
757,2,546500,6900.0,705,4,3,1
758,2,126500,2460.0,686,5,3,1
759,2,216500,6600.0,807,3,0,1
760,2,106500,2640.0,586,2,0,1
761,2,206500,0.0,724,1,0,1
762,2,106500,3000.0,798,2,0,1
763,2,176500,0.0,599,1,0,1
764,2,336500,3720.0,836,2,0,1
765,2,256500,7440.0,768,0,0,1
766,2,446500,3960.0,863,0,3,1
767,2,276500,3420.0,507,3,0,1
768,2,266500,3600.0,573,2,0,1
769,2,216500,3840.0,571,4,0,1
770,2,566500,6960.0,501,1,3,1
771,2,406500,7260.0,523,1,0,1
772,2,186500,5880.0,867,2,2,1
773,2,256500,0.0,657,0,3,1
774,2,106500,3420.0,791,2,2,1
775,2,246500,12300.0,580,4,0,1
776,2,616500,0.0,741,0,3,1
777,2,286500,9000.0,617,1,0,1
778,2,406500,14400.0,733,1,3,1
779,2,216500,2940.0,727,0,3,1
780,2,296500,7200.0,717,3,3,1
781,2,246500,2760.0,664,1,2,1
782,2,476500,0.0,589,2,3,1
783,2,66500,1920.0,624,3,0,1
784,2,406500,6420.0,571,1,0,1
785,2,406500,8220.0,515,2,0,1
786,2,336500,2760.0,651,4,2,1
787,2,256500,6600.0,828,1,0,1
788,2,166500,4920.0,781,1,0,1
789,2,146500,9000.0,586,4,0,1
790,2,306500,23100.0,558,2,0,1
791,2,346500,7500.0,777,0,3,1
792,2,66500,1800.0,619,4,0,1
793,2,456500,6780.0,614,2,3,1
794,2,446500,7380.0,517,0,0,1
795,2,236500,5160.0,867,1,0,1
796,2,456500,0.0,723,2,3,1
797,2,206500,3300.0,605,1,0,1
798,2,246500,5040.0,638,2,3,1
799,2,596500,11100.0,827,2,0,1
800,2,156500,5340.0,629,3,0,1
801,2,296500,0.0,798,1,3,1
802,2,346500,10320.0,585,3,3,1
803,2,726500,17280.0,543,1,3,1
804,2,256500,4020.0,736,1,2,1
805,2,186500,2580.0,855,2,0,1
806,2,226500,2760.0,782,6,1,1
807,2,296500,6720.0,744,1,0,1
808,2,236500,2880.0,658,1,0,1
809,2,236500,13740.0,517,2,0,1
810,2,346500,5400.0,510,0,0,1
811,2,426500,6000.0,615,1,3,1
812,2,396500,15720.0,700,2,0,1
813,2,556500,11640.0,504,3,3,1
814,2,766500,0.0,840,2,0,1
815,2,376500,6600.0,855,1,0,1
816,2,616500,17160.0,643,1,3,1
817,2,256500,7200.0,749,3,3,1
818,2,286500,4620.0,894,4,3,1
819,2,376500,0.0,579,3,0,1
820,2,286500,11520.0,830,0,0,1
821,2,136500,2340.0,874,4,0,1
822,2,616500,0.0,602,0,0,1
823,2,346500,3720.0,767,1,0,1
824,2,226500,5760.0,594,0,0,1
825,2,366500,4500.0,845,3,3,1
826,2,176500,9360.0,534,3,0,1
827,2,366500,9840.0,540,1,3,1
828,2,126500,2520.0,718,4,0,1
829,2,496500,0.0,808,4,0,1
830,2,246500,2460.0,809,6,0,1
831,2,596500,8100.0,663,0,3,1
832,2,436500,12420.0,609,2,0,1
833,2,416500,4500.0,738,2,0,1
834,2,246500,3660.0,724,2,3,1
835,2,516500,6420.0,696,3,0,1
836,2,346500,4620.0,665,2,0,1
837,2,156500,2340.0,813,1,2,1
838,2,186500,4320.0,849,1,0,1
839,2,366500,15840.0,522,2,0,1
840,2,576500,21180.0,537,3,0,1
841,2,236500,2460.0,659,2,0,1
842,2,236500,7680.0,535,0,0,1
843,2,286500,4500.0,676,3,0,1
844,2,226500,4680.0,648,4,0,1
845,2,266500,3360.0,746,3,3,1
846,2,126500,2760.0,899,6,0,1
847,2,286500,0.0,857,2,2,1
848,2,116500,5820.0,595,3,0,1
849,2,696500,15720.0,862,1,2,1
850,2,586500,7620.0,843,1,3,1
851,2,716500,7200.0,830,6,0,1
852,2,986500,24480.0,609,4,0,1
853,2,206500,3780.0,531,3,3,1
854,2,646500,8520.0,757,0,3,1
855,2,336500,0.0,549,2,0,1
856,2,96500,1320.0,687,0,1,1
857,2,66500,1920.0,636,4,0,1
858,2,226500,4980.0,722,2,3,1
859,2,126500,4560.0,584,1,0,1
860,2,166500,3000.0,814,4,0,1
861,2,266500,5040.0,522,3,0,1
862,2,476500,7140.0,682,2,0,1
863,2,216500,4500.0,739,0,0,1
864,2,146500,3060.0,829,3,0,1
865,2,496500,7380.0,699,0,3,1
866,2,476500,9840.0,579,4,3,1
867,2,166500,3900.0,754,3,0,1
868,2,236500,6360.0,522,3,2,1
869,2,516500,10320.0,554,2,3,1
870,2,626500,8280.0,871,0,0,1
871,2,136500,4620.0,585,1,0,1
872,2,336500,8460.0,754,2,0,1
873,2,406500,7200.0,872,4,0,1
874,2,216500,8280.0,707,3,0,1
875,2,386500,11220.0,524,2,0,1
876,2,606500,27600.0,800,1,0,1
877,2,1146500,14400.0,656,1,0,1
878,2,66500,2580.0,575,4,0,1
879,2,236500,4080.0,731,3,3,1
880,2,96500,1980.0,577,4,0,1
881,2,306500,8760.0,711,3,0,1
882,2,316500,7800.0,626,3,0,1
883,2,166500,5100.0,635,1,0,1
884,2,396500,6060.0,591,0,0,1
885,2,306500,5640.0,659,3,0,1
886,2,646500,7320.0,828,2,3,1
887,2,336500,4080.0,534,1,0,1
888,2,406500,9000.0,537,3,0,1
889,2,376500,9240.0,618,0,0,1
890,2,116500,2880.0,604,5,0,1
891,2,596500,8640.0,584,1,3,1
892,2,376500,6600.0,539,6,3,1
893,2,336500,6060.0,779,4,0,1
894,2,396500,6120.0,797,0,0,1
895,2,276500,5820.0,756,3,0,1
896,2,386500,6480.0,899,2,0,1
897,2,206500,1800.0,784,6,0,1
898,2,176500,3180.0,684,4,0,1
899,2,206500,7020.0,877,2,0,1
900,2,246500,2820.0,794,1,3,1
901,2,136500,15000.0,782,3,3,1
902,2,346500,8040.0,620,3,0,1
903,2,336500,5340.0,886,2,0,1
904,2,186500,2580.0,878,3,0,1
905,2,366500,13260.0,765,2,0,1
906,2,1196500,20760.0,880,2,0,1
907,2,156500,6000.0,752,1,0,1
908,2,176500,1500.0,526,4,3,1
909,2,526500,9840.0,828,2,3,1
910,2,826500,0.0,755,1,3,1
911,2,406500,4860.0,617,0,3,1
912,2,246500,5460.0,699,4,0,1
913,2,276500,1920.0,723,2,0,1
914,2,296500,6360.0,793,4,0,1
915,2,256500,5580.0,788,4,0,1
916,2,276500,3840.0,596,2,0,1
917,2,186500,3060.0,685,3,0,1
918,2,256500,11460.0,818,4,0,1
919,2,386500,5040.0,547,1,0,1
920,2,336500,4620.0,711,1,0,1
921,2,456500,6900.0,718,2,3,1
922,2,176500,4920.0,769,4,0,1
923,2,346500,6840.0,817,0,0,1
924,2,76500,5820.0,565,0,0,1
925,2,376500,0.0,849,0,0,1
926,2,386500,8940.0,500,3,0,1
927,2,96500,1560.0,509,2,0,1
928,2,396500,8520.0,696,1,0,1
929,2,346500,3540.0,701,0,0,1
930,2,216500,4860.0,895,0,3,1
931,2,346500,3600.0,516,1,0,1
932,2,596500,4740.0,710,4,3,1
933,2,226500,2220.0,719,2,0,1
934,2,666500,9960.0,778,1,3,1
935,2,486500,6840.0,615,0,3,1
936,2,116500,4620.0,609,0,0,1
937,2,126500,7620.0,542,3,0,1
938,2,256500,8160.0,700,4,0,1
939,2,566500,9480.0,541,1,3,1
940,2,606500,8100.0,876,1,1,1
941,2,386500,6180.0,545,0,0,1
942,2,156500,0.0,526,0,0,1
943,2,346500,7080.0,812,2,3,1
944,2,396500,6540.0,516,1,0,1
945,2,666500,12540.0,831,0,0,1
946,2,486500,9900.0,554,2,1,1
947,2,326500,5400.0,522,1,3,1
948,2,266500,4920.0,826,6,0,1
949,2,96500,2340.0,667,1,0,1
950,2,146500,14820.0,694,1,0,1
951,2,206500,0.0,850,3,0,1
952,2,406500,5880.0,506,1,0,1
953,2,196500,4320.0,739,1,0,1
954,2,246500,5760.0,582,1,3,1
955,2,186500,3120.0,714,1,3,1
956,2,226500,3180.0,776,1,3,1
957,2,296500,13080.0,500,3,0,1
958,2,326500,0.0,802,3,0,1
959,2,406500,5820.0,875,4,0,1
960,2,156500,9000.0,588,3,0,1
961,2,256500,9240.0,743,3,3,1
962,2,196500,2400.0,503,5,0,1
963,2,116500,4080.0,549,3,0,1
964,2,336500,5340.0,600,2,2,1
965,2,166500,4740.0,824,4,3,1
966,2,576500,7800.0,663,0,3,1
967,2,556500,4920.0,824,2,0,1
968,2,216500,3480.0,755,1,2,1
969,2,296500,3300.0,567,3,0,1
970,2,96500,2160.0,699,4,0,1
971,2,226500,16500.0,870,2,0,1
972,2,176500,4140.0,854,6,0,1
973,2,196500,4020.0,874,3,0,1
974,2,656500,11820.0,711,2,0,1
975,2,486500,6000.0,823,0,0,1
976,2,126500,2760.0,618,0,0,1
977,2,136500,2520.0,880,3,3,1
978,2,956500,33540.0,858,4,0,1
979,2,206500,4800.0,614,0,0,1
980,2,86500,1680.0,896,2,3,1
981,2,206500,7800.0,846,1,1,1
982,2,106500,7740.0,754,1,3,1
983,2,336500,6480.0,863,1,3,1
984,2,296500,8400.0,863,2,0,1
985,2,486500,7980.0,688,2,3,1
986,2,456500,8100.0,643,6,3,1
987,2,396500,0.0,538,2,0,1
988,2,196500,2460.0,623,4,3,1
989,2,366500,6060.0,815,4,3,1
990,2,306500,5400.0,850,1,0,1
991,2,296500,3360.0,718,0,0,1
992,2,136500,4200.0,645,1,0,1
993,2,286500,7080.0,891,1,0,1
994,2,196500,2340.0,558,1,2,1
995,2,276500,6180.0,561,1,0,1
996,2,436500,5820.0,835,2,0,1
997,2,326500,3780.0,830,1,3,1
998,2,266500,5040.0,758,1,0,1
999,2,66500,1020.0,560,6,3,1
1000,2,246500,5520.0,513,4,3,1
1001,2,306500,11100.0,663,3,1,1
1002,2,526500,7080.0,674,2,0,1
1003,2,186500,9180.0,723,3,3,1
1004,2,346500,0.0,531,0,3,1
1005,2,266500,4860.0,632,3,0,1
1006,2,156500,3600.0,536,2,0,1
1007,2,186500,3600.0,743,6,0,1
1008,2,696500,8400.0,767,0,3,1
1009,2,156500,4140.0,775,3,0,1
1010,2,76500,1740.0,666,6,0,1
1011,2,496500,0.0,631,1,3,1
1012,2,406500,2520.0,788,2,0,1
1013,2,66500,1200.0,843,4,3,1
1014,2,486500,8580.0,800,0,3,1
1015,2,366500,6960.0,866,3,3,1
1016,2,336500,4380.0,691,0,0,1
1017,2,266500,2400.0,833,2,3,1
1018,2,306500,7620.0,620,1,0,1
1019,2,76500,2460.0,748,3,0,1
1020,2,1086500,21180.0,825,3,0,1
1021,2,76500,3660.0,525,4,0,1
1022,2,146500,2280.0,577,2,0,1
1023,2,326500,9900.0,664,2,0,1
1024,2,356500,8220.0,608,1,0,1
1025,2,196500,3420.0,778,4,0,1
1026,2,226500,5460.0,879,4,0,1
1027,2,406500,15360.0,887,2,0,1
1028,2,256500,3060.0,630,4,3,1
1029,2,96500,2580.0,512,0,0,1
1030,2,106500,3660.0,630,4,0,1
1031,2,616500,14940.0,655,2,0,1
1032,2,166500,6660.0,717,4,3,1
1033,2,226500,14340.0,655,1,3,1
1034,2,416500,4440.0,631,3,2,1
1035,2,1466500,17820.0,707,1,0,1
1036,2,1066500,24060.0,707,0,0,1
1037,2,206500,7080.0,504,4,0,1
1038,2,136500,2580.0,584,4,0,1
1039,2,616500,7320.0,862,2,0,1
1040,2,496500,7860.0,679,1,2,1
1041,2,196500,2940.0,861,1,0,1
1042,2,286500,5880.0,751,0,2,1
1043,2,276500,0.0,714,2,3,1
1044,2,206500,13320.0,675,1,0,1
1045,2,316500,8340.0,689,2,0,1
1046,2,186500,8340.0,698,4,0,1
1047,2,106500,3420.0,722,4,0,1
1048,2,246500,9420.0,889,2,0,1
1049,2,346500,8820.0,642,2,0,1
1050,2,436500,6960.0,765,0,0,1
1051,2,346500,8640.0,552,2,3,1
1052,2,276500,3000.0,561,2,0,1
1053,2,206500,6300.0,771,3,2,1
1054,2,606500,1320.0,743,4,0,1
1055,2,876500,29280.0,734,1,0,1
1056,2,196500,5040.0,773,2,0,1
1057,2,266500,10800.0,512,3,0,1
1058,2,376500,8460.0,582,2,0,1
1059,2,636500,10380.0,673,0,3,1
1060,2,126500,1860.0,882,3,3,1
1061,2,376500,3780.0,546,2,0,1
1062,2,116500,1320.0,784,0,0,1
1063,2,156500,1800.0,589,6,0,1
1064,2,456500,11520.0,867,0,3,1
1065,2,496500,5400.0,548,2,0,1
1066,2,156500,4800.0,737,4,0,1
1067,2,366500,5940.0,651,6,0,1
1068,2,466500,0.0,613,3,3,1
1069,2,466500,5640.0,656,4,3,1
1070,2,136500,5400.0,732,2,0,1
1071,2,536500,0.0,684,0,0,1
1072,2,646500,8280.0,888,1,3,1
1073,2,146500,0.0,828,2,2,1
1074,2,126500,4500.0,649,3,0,1
1075,2,76500,9840.0,602,4,0,1
1076,2,516500,10260.0,884,3,0,1
1077,2,116500,2760.0,817,5,0,1
1078,2,156500,3720.0,510,0,0,1
1079,2,206500,5280.0,766,2,0,1
1080,2,236500,3540.0,606,0,0,1
1081,2,286500,6300.0,634,4,0,1
1082,2,166500,3120.0,779,1,2,1
1083,2,166500,3660.0,739,1,3,1
1084,2,66500,1680.0,576,2,0,1
1085,2,616500,12060.0,571,3,0,1
1086,2,166500,4860.0,619,0,0,1
1087,2,286500,2220.0,524,4,0,1
1088,2,286500,3660.0,864,1,3,1
1089,2,136500,4980.0,828,1,0,1
1090,2,566500,12480.0,582,4,0,1
1091,2,376500,10140.0,860,2,0,1
1092,2,316500,6780.0,727,0,3,1
1093,2,246500,3900.0,571,0,0,1
1094,2,176500,9600.0,580,4,0,1
1095,2,56500,3240.0,630,4,0,1
1096,2,486500,6000.0,683,0,0,1
1097,2,136500,3720.0,544,3,0,1
1098,2,76500,3600.0,709,3,3,1
1099,2,76500,3960.0,894,1,3,1
1100,2,196500,8220.0,752,1,0,1
1101,2,166500,4200.0,840,2,0,1
1102,2,456500,8520.0,646,2,2,1
1103,2,176500,2880.0,894,1,0,1
1104,2,196500,4860.0,897,1,0,1
1105,2,316500,5040.0,531,3,2,1
1106,2,326500,5700.0,761,0,3,1
1107,2,116500,8820.0,693,3,0,1
1108,2,236500,5760.0,841,2,0,1
1109,2,276500,2760.0,775,0,3,1
1110,2,116500,10260.0,577,1,3,1
1111,2,156500,3000.0,863,4,0,1
1112,2,406500,11460.0,563,4,3,1
1113,2,156500,6480.0,743,2,0,1
1114,2,86500,1500.0,728,5,3,1
1115,2,256500,21600.0,614,3,0,1
1116,2,106500,2880.0,508,4,1,1
1117,2,126500,1620.0,646,4,0,1
1118,2,326500,4560.0,724,0,0,1
1119,2,286500,6180.0,754,1,0,1
1120,2,256500,11520.0,774,3,0,1
1121,2,346500,5940.0,844,4,0,1
1122,2,256500,6900.0,672,2,0,1
1123,2,476500,9600.0,737,0,3,1
1124,2,266500,4860.0,781,1,2,1
1125,2,286500,8760.0,788,6,0,1
1126,2,396500,8160.0,632,6,3,1
1127,2,196500,3000.0,759,2,0,1
1128,2,416500,6120.0,596,1,3,1
1129,2,446500,4860.0,837,4,0,1
1130,2,156500,3900.0,678,0,0,1
1131,2,116500,1500.0,631,4,0,1
1132,2,406500,0.0,735,4,0,1
1133,2,596500,5580.0,830,1,3,1
1134,2,456500,16800.0,574,1,0,1
1135,2,376500,7320.0,515,1,3,1
1136,2,376500,23040.0,883,3,3,1
1137,2,516500,6360.0,651,0,0,1
1138,2,156500,7140.0,586,0,0,1
1139,2,736500,10320.0,691,3,0,1
1140,2,106500,3060.0,584,3,1,1
1141,2,406500,0.0,769,2,0,1
1142,2,496500,12660.0,555,1,0,1
1143,2,446500,6360.0,844,1,0,1
1144,2,246500,2820.0,533,2,0,1
1145,2,316500,4740.0,664,2,0,1
1146,2,186500,3240.0,672,4,0,1
1147,2,126500,3180.0,692,4,0,1
1148,2,186500,1860.0,738,5,0,1
1149,2,306500,9060.0,746,3,3,1
1150,2,566500,6960.0,690,1,0,1
1151,2,446500,9960.0,743,1,0,1
1152,2,316500,5160.0,751,6,0,1
1153,2,266500,15240.0,621,2,0,1
1154,2,126500,2640.0,797,0,0,1
1155,2,216500,3660.0,653,1,0,1
1156,2,356500,6840.0,666,2,2,1
1157,2,736500,300.0,650,3,3,1
1158,2,336500,6300.0,572,3,0,1
1159,2,326500,3240.0,577,2,3,1
1160,2,276500,7200.0,628,0,0,1
1161,2,566500,8340.0,503,0,3,1
1162,2,666500,20460.0,588,4,0,1
1163,2,386500,0.0,740,2,3,1
1164,2,216500,11160.0,821,3,3,1
1165,2,306500,0.0,717,3,1,1
1166,2,296500,6000.0,882,2,0,1
1167,2,46500,2760.0,820,1,2,1
1168,2,246500,2640.0,789,0,0,1
1169,2,206500,3540.0,620,4,0,1
1170,2,516500,8940.0,869,1,3,1
1171,2,336500,3420.0,628,2,1,1
1172,2,346500,0.0,750,3,3,1
1173,2,106500,1320.0,779,2,1,1
1174,2,296500,4260.0,647,2,2,1
1175,2,546500,10740.0,593,2,3,1
1176,2,386500,8280.0,581,0,3,1
1177,2,196500,2700.0,682,0,0,1
1178,2,526500,0.0,691,1,0,1
1179,2,996500,14220.0,555,3,0,1
1180,2,106500,2040.0,734,4,0,1
1181,2,76500,1500.0,846,4,0,1
1182,2,386500,5520.0,544,2,3,1
1183,2,336500,6540.0,845,2,3,1
1184,2,376500,10680.0,655,2,3,1
1185,2,326500,9480.0,646,3,0,1
1186,2,356500,9240.0,510,0,0,1
1187,2,286500,6240.0,761,3,3,1
1188,2,586500,8580.0,698,2,3,1
1189,2,436500,4740.0,724,3,0,1
1190,2,256500,3960.0,746,3,2,1
1191,2,316500,3720.0,736,1,0,1
1192,2,576500,5820.0,628,2,0,1
1193,2,66500,660.0,697,2,0,1
1194,2,116500,3120.0,681,6,0,1
1195,2,256500,4800.0,833,3,0,1
1196,2,206500,4200.0,647,0,0,1
1197,2,186500,2760.0,894,4,0,1
1198,2,296500,4620.0,790,1,3,1
1199,2,236500,3960.0,544,3,3,1
1200,2,216500,2100.0,847,0,0,1
1201,2,66500,7860.0,635,3,0,1
1202,2,586500,14820.0,645,1,0,1
1203,2,286500,6120.0,765,1,2,1
1204,2,536500,7620.0,767,1,0,1
1205,2,366500,4560.0,605,0,0,1
1206,2,66500,1740.0,695,3,0,1
1207,2,426500,5760.0,671,2,0,1
1208,2,276500,6000.0,556,2,3,1
1209,2,456500,4860.0,533,3,0,1
1210,2,636500,0.0,552,1,3,1
1211,2,476500,7020.0,568,3,3,1
1212,2,136500,3720.0,565,2,0,1
1213,2,486500,6240.0,804,1,0,1
1214,2,326500,5700.0,695,1,0,1
1215,2,536500,9420.0,505,2,3,1
1216,2,86500,3600.0,832,2,3,1
1217,2,176500,2220.0,883,4,0,1
1218,2,256500,3420.0,537,3,3,1
1219,2,176500,3480.0,781,5,3,1
1220,2,236500,4380.0,566,2,3,1
1221,2,566500,5400.0,875,1,0,1
1222,2,636500,7080.0,825,0,3,1
1223,2,656500,0.0,778,2,0,1
1224,2,306500,5580.0,596,0,3,1
1225,2,296500,5820.0,766,1,2,1
1226,2,226500,0.0,598,3,1,1
1227,2,506500,6960.0,617,3,3,1
1228,2,196500,9180.0,652,2,3,1
1229,2,476500,8700.0,655,2,3,1
1230,2,276500,4200.0,779,1,0,1
1231,2,296500,5100.0,613,2,0,1
1232,2,266500,6000.0,842,2,0,1
1233,2,236500,3900.0,603,2,0,1
1234,2,266500,9180.0,584,2,0,1
1235,2,146500,5280.0,846,4,0,1
1236,2,206500,9780.0,692,2,0,1
1237,2,346500,4740.0,867,2,0,1
1238,2,726500,11460.0,696,1,3,1
1239,2,286500,4500.0,840,0,0,1
1240,2,356500,12540.0,721,4,0,1
1241,2,946500,26040.0,609,2,0,1
1242,2,66500,3900.0,700,4,0,1
1243,2,76500,1560.0,858,4,0,1
1244,2,546500,8220.0,729,3,0,1
1245,2,366500,18960.0,731,1,3,1
1246,2,1386500,46500.0,684,0,0,1
1247,2,156500,12660.0,657,4,3,1
1248,2,276500,1380.0,617,4,0,1
1249,2,366500,5400.0,893,0,0,1
1250,2,136500,5880.0,520,2,3,1
1251,2,106500,2880.0,673,0,0,1
1252,2,256500,3480.0,894,1,0,1
1253,2,526500,6720.0,745,1,0,1
1254,2,396500,13920.0,868,2,3,1
1255,2,196500,6900.0,689,1,2,1
1256,2,166500,1920.0,675,6,0,1
1257,2,586500,9300.0,698,1,0,1
1258,2,96500,2700.0,681,4,3,1
1259,2,266500,5040.0,731,4,0,1
1260,2,156500,1860.0,658,2,0,1
1261,2,386500,6660.0,500,0,3,1
1262,2,256500,6840.0,882,4,0,1
1263,2,446500,5400.0,543,2,1,1
1264,2,486500,2640.0,709,1,3,1
1265,2,406500,4140.0,535,6,0,1
1266,2,336500,3240.0,685,0,0,1
1267,2,406500,5160.0,699,2,0,1
1268,2,326500,3840.0,557,6,3,1
1269,2,156500,2280.0,809,2,3,1
1270,2,316500,5460.0,713,1,0,1
1271,2,106500,2160.0,859,6,0,1
1272,2,496500,12240.0,589,3,0,1
1273,2,256500,6240.0,660,1,3,1
1274,2,156500,1980.0,608,6,3,1
1275,2,426500,6840.0,714,3,3,1
1276,2,486500,14400.0,654,1,0,1
1277,2,136500,5520.0,570,2,0,1
1278,2,446500,4680.0,511,2,0,1
1279,2,96500,0.0,723,3,0,1
1280,2,506500,5820.0,660,0,0,1
1281,2,426500,6000.0,858,3,0,1
1282,2,236500,2820.0,788,1,3,1
1283,2,456500,10320.0,665,1,0,1
1284,2,526500,14100.0,673,1,3,1
1285,2,1146500,12960.0,503,1,3,1
1286,2,196500,6600.0,663,3,0,1
1287,2,356500,3480.0,670,1,3,1
1288,2,276500,8760.0,714,1,0,1
1289,2,376500,7620.0,567,2,0,1
1290,2,196500,4080.0,856,6,3,1
1291,2,236500,8640.0,745,2,0,1
1292,2,416500,5580.0,568,2,0,1
1293,2,336500,7140.0,644,1,0,1
1294,2,236500,3600.0,829,4,0,1
1295,2,326500,0.0,763,0,3,1
1296,2,356500,4920.0,571,3,0,1
1297,2,216500,3600.0,740,1,0,1
1298,2,356500,4620.0,776,1,0,1
1299,2,496500,7140.0,513,2,0,1
1300,2,426500,0.0,558,2,3,1
1301,2,196500,3420.0,586,3,0,1
1302,2,166500,1980.0,631,2,2,1
1303,2,236500,5820.0,610,2,0,1
1304,2,126500,13020.0,538,3,0,1
1305,2,246500,4860.0,818,0,3,1
1306,2,146500,2520.0,580,3,0,1
1307,2,186500,4920.0,655,3,0,1
1308,2,336500,3780.0,787,3,0,1
1309,2,396500,9000.0,610,1,0,1
1310,2,406500,0.0,739,3,0,1
1311,2,326500,5340.0,645,6,0,1
1312,2,136500,1800.0,541,5,0,1
1313,2,266500,6660.0,814,4,2,1
1314,2,106500,8160.0,860,0,0,1
1315,2,616500,7200.0,720,2,0,1
1316,2,266500,4740.0,815,1,0,1
1317,2,436500,0.0,636,2,3,1
1318,2,256500,4200.0,837,0,0,1
1319,2,476500,9900.0,541,2,3,1
1320,2,226500,4680.0,858,1,0,1
1321,2,196500,3120.0,842,3,0,1
1322,2,276500,7620.0,688,0,0,1
1323,2,466500,24780.0,842,1,0,1
1324,2,426500,10380.0,652,1,3,1
1325,2,266500,3600.0,794,4,3,1
1326,2,256500,7380.0,794,1,3,1
1327,2,306500,4140.0,683,2,1,1
1328,2,616500,10740.0,658,0,0,1
1329,2,76500,1800.0,893,3,2,1
1330,2,136500,2880.0,734,2,0,1
1331,2,676500,5700.0,571,2,0,1
1332,2,546500,136680.0,590,6,0,1
1333,2,116500,1920.0,735,1,0,1
1334,2,606500,10740.0,550,6,0,1
1335,2,366500,4320.0,821,0,3,1
1336,2,486500,7860.0,553,1,3,1
1337,2,626500,8040.0,591,1,0,1
1338,2,236500,0.0,657,2,0,1
1339,2,146500,2940.0,884,1,3,1
1340,2,106500,1020.0,504,3,1,1
1341,2,526500,5940.0,632,3,0,1
1342,2,126500,3720.0,531,1,0,1
1343,2,76500,2400.0,814,2,2,1
1344,2,476500,16860.0,736,3,0,1
1345,2,536500,0.0,522,0,0,1
1346,2,376500,4440.0,856,0,0,1
1347,2,646500,23700.0,743,2,3,1
1348,2,486500,8640.0,855,2,3,1
1349,2,386500,3360.0,722,4,0,1
1350,2,456500,9240.0,609,1,0,1
1351,2,176500,6480.0,585,1,3,1
1352,2,186500,3780.0,686,2,1,1
1353,2,136500,2640.0,825,1,0,1
1354,2,146500,2220.0,669,3,0,1
1355,2,546500,10080.0,532,1,0,1
1356,2,436500,6180.0,847,4,1,1
1357,2,356500,6300.0,505,2,3,1
1358,2,166500,4440.0,849,3,0,1
1359,2,186500,7200.0,575,2,0,1
1360,2,86500,2700.0,868,3,2,1
1361,2,136500,1980.0,789,0,0,1
1362,2,506500,18900.0,676,3,0,1
1363,2,936500,15300.0,678,6,0,1
1364,2,716500,8100.0,894,0,3,1
1365,2,306500,3720.0,680,4,0,1
1366,2,236500,0.0,500,4,3,1
1367,2,166500,6780.0,532,4,0,1
1368,2,276500,8640.0,515,2,0,1
1369,2,1506500,25200.0,795,2,0,1
1370,2,296500,3180.0,803,1,2,1
1371,2,316500,3600.0,834,3,0,1
1372,2,166500,3180.0,519,4,0,1
1373,2,416500,10560.0,641,1,3,1
1374,2,476500,4080.0,822,4,0,1
1375,2,226500,2760.0,864,1,2,1
1376,2,156500,2280.0,763,0,3,1
1377,2,186500,20880.0,620,2,0,1
1378,2,376500,3660.0,574,1,0,1
1379,2,486500,13140.0,762,2,0,1
